gen	timestamp	sharpe	net_pnl	trades	win_rate	param_changed	old_value	new_value	kept
96	2026-03-26 21:45:07	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
97	2026-03-26 21:45:16	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
98	2026-03-26 21:45:23	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
99	2026-03-26 21:45:33	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
100	2026-03-26 21:45:41	1.737	2984.58	29	0.3103	min_bar_size_ticks	1	4	no
0	2026-03-30 19:12:43	0.413	26998.44	338	0.7722	baseline	-	-	yes
0	2026-03-30 19:16:40	0.413	26998.44	338	0.7722	baseline	-	-	yes
1	2026-03-30 19:16:49	0.3026	19168.44	338	0.7722	trailing_stop_ticks	2	5	no
2	2026-03-30 19:16:57	0.413	26998.44	338	0.7722	profit_target_ticks	100	75	no
3	2026-03-30 19:17:04	0.377	24388.44	338	0.7722	trailing_stop_ticks	2	3	no
4	2026-03-30 19:17:11	0.6826	41473.82	339	0.8466	trailing_trigger_ticks	18	10	yes
5	2026-03-30 19:17:18	0.8768	45843.82	339	0.8201	stop_loss_ticks	100	75	yes
6	2026-03-30 19:17:27	0.8768	45843.82	339	0.8201	profit_target_ticks	100	75	no
7	2026-03-30 19:17:34	0.8376	43163.82	339	0.8201	trailing_stop_ticks	2	3	no
8	2026-03-30 19:17:40	0.8768	45843.82	339	0.8201	profit_target_ticks	100	75	no
9	2026-03-30 19:17:47	0.8376	43163.82	339	0.8201	trailing_stop_ticks	2	3	no
10	2026-03-30 19:17:56	0.7489	37603.82	339	0.8201	trailing_stop_ticks	2	5	no
11	2026-03-30 19:18:06	0.6479	34413.82	339	0.7345	trailing_trigger_ticks	10	20	no
12	2026-03-30 19:18:12	0.916	45813.82	339	0.826	breakout_offset_ticks	0	1	yes
13	2026-03-30 19:18:17	0.4598	14835.3	185	0.7892	use_pd_levels	True	False	no
14	2026-03-30 19:18:23	0.916	45813.82	339	0.826	profit_target_ticks	100	75	no
15	2026-03-30 19:18:31	0.916	45813.82	339	0.826	profit_target_ticks	100	125	no
16	2026-03-30 19:18:36	0.7056	40483.82	339	0.8496	stop_loss_ticks	75	100	no
17	2026-03-30 19:18:42	0.8719	43013.82	339	0.826	trailing_stop_ticks	2	3	no
18	2026-03-30 19:18:48	0.8719	43013.82	339	0.826	trailing_stop_ticks	2	3	no
19	2026-03-30 19:18:54	0.8719	43013.82	339	0.826	trailing_stop_ticks	2	3	no
20	2026-03-30 19:18:59	0.8719	43013.82	339	0.826	trailing_stop_ticks	2	3	no
21	2026-03-30 19:19:07	0.7793	37413.82	339	0.826	trailing_stop_ticks	2	5	no
22	2026-03-30 19:19:12	0.5337	29853.82	339	0.7227	trailing_trigger_ticks	10	20	no
23	2026-03-30 19:19:19	0.8719	43013.82	339	0.826	trailing_stop_ticks	2	3	no
24	2026-03-30 19:19:26	1.1122	30978.52	154	0.8701	use_prev_session	True	False	yes
25	2026-03-30 19:19:32	1.1122	30978.52	154	0.8701	profit_target_ticks	100	125	no
26	2026-03-30 19:19:40	1.3015	31818.52	154	0.8377	stop_loss_ticks	75	50	yes
27	2026-03-30 19:19:45	1.3015	31818.52	154	0.8377	profit_target_ticks	100	125	no
28	2026-03-30 19:19:51	1.3015	31818.52	154	0.8377	profit_target_ticks	100	125	no
29	2026-03-30 19:19:57	1.1757	27948.52	154	0.8377	trailing_stop_ticks	2	5	no
30	2026-03-30 19:20:03	1.3015	31818.52	154	0.8377	profit_target_ticks	100	75	no
31	2026-03-30 19:20:11	1.2608	30528.52	154	0.8377	trailing_stop_ticks	2	3	no
32	2026-03-30 19:20:17	1.1625	27813.9	155	0.8065	breakout_offset_ticks	1	2	no
33	2026-03-30 19:20:22	1.2608	30528.52	154	0.8377	trailing_stop_ticks	2	3	no
34	2026-03-30 19:20:28	0.9739	29018.52	154	0.7338	trailing_trigger_ticks	10	20	no
35	2026-03-30 19:20:34	1.3662	51209.2	340	0.7912	use_prev_session	False	True	yes
36	2026-03-30 19:20:39	1.318	48519.2	340	0.7912	trailing_stop_ticks	2	3	no
37	2026-03-30 19:20:47	1.318	48519.2	340	0.7912	trailing_stop_ticks	2	3	no
38	2026-03-30 19:20:52	1.3662	51209.2	340	0.7912	profit_target_ticks	100	75	no
39	2026-03-30 19:20:58	0.916	45813.82	339	0.826	stop_loss_ticks	50	75	no
40	2026-03-30 19:21:05	1.2149	43139.2	340	0.7912	trailing_stop_ticks	2	5	no
41	2026-03-30 19:21:10	1.318	48519.2	340	0.7912	trailing_stop_ticks	2	3	no
42	2026-03-30 19:21:18	1.2149	43139.2	340	0.7912	trailing_stop_ticks	2	5	no
43	2026-03-30 19:21:25	1.2964	54329.2	340	0.7971	breakout_offset_ticks	1	0	no
44	2026-03-30 19:21:30	0.6636	25233.82	339	0.5723	trailing_trigger_ticks	10	30	no
45	2026-03-30 19:21:36	1.3662	51209.2	340	0.7912	profit_target_ticks	100	125	no
46	2026-03-30 19:21:42	1.3662	51209.2	340	0.7912	profit_target_ticks	100	125	no
47	2026-03-30 19:21:49	1.3662	51209.2	340	0.7912	profit_target_ticks	100	75	no
48	2026-03-30 19:21:56	1.318	48519.2	340	0.7912	trailing_stop_ticks	2	3	no
49	2026-03-30 19:22:02	1.3662	51209.2	340	0.7912	profit_target_ticks	100	125	no
50	2026-03-30 19:22:08	0.916	45813.82	339	0.826	stop_loss_ticks	50	75	no
51	2026-03-30 19:22:14	2.0537	48443.76	352	0.7869	ps_window_end	09:00	08:00	yes
52	2026-03-30 19:22:20	1.3403	50394.52	354	0.7825	ps_window_start	03:00	02:00	no
53	2026-03-30 19:22:28	1.9435	47536.1	345	0.7826	ps_window_start	03:00	04:00	no
54	2026-03-30 19:22:34	1.3403	50394.52	354	0.7825	ps_window_start	03:00	02:00	no
55	2026-03-30 19:22:39	1.9435	47536.1	345	0.7826	ps_window_start	03:00	04:00	no
56	2026-03-30 19:22:45	1.8114	40133.76	352	0.7869	trailing_stop_ticks	2	5	no
57	2026-03-30 19:22:51	2.0537	48443.76	352	0.7869	profit_target_ticks	100	75	no
58	2026-03-30 19:22:58	1.8114	40133.76	352	0.7869	trailing_stop_ticks	2	5	no
59	2026-03-30 19:23:06	1.702	41143.76	352	0.6705	trailing_trigger_ticks	10	20	no
60	2026-03-30 19:23:11	1.1731	42223.76	352	0.821	stop_loss_ticks	50	75	no
61	2026-03-30 19:23:18	2.1482	47343.76	352	0.8182	trailing_trigger_ticks	10	5	yes
62	2026-03-30 19:23:24	2.1482	47343.76	352	0.8182	profit_target_ticks	100	75	no
63	2026-03-30 19:23:30	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
64	2026-03-30 19:23:37	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
65	2026-03-30 19:23:43	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
66	2026-03-30 19:23:50	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
67	2026-03-30 19:23:57	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
68	2026-03-30 19:24:04	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
69	2026-03-30 19:24:11	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
70	2026-03-30 19:24:17	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
71	2026-03-30 19:24:23	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
72	2026-03-30 19:24:30	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
73	2026-03-30 19:24:36	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
74	2026-03-30 19:24:44	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
75	2026-03-30 19:24:50	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
76	2026-03-30 19:24:56	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
77	2026-03-30 19:25:02	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
78	2026-03-30 19:25:09	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
79	2026-03-30 19:25:17	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
80	2026-03-30 19:25:23	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
81	2026-03-30 19:25:30	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
82	2026-03-30 19:25:36	2.046	45874.52	354	0.8107	breakout_offset_ticks	1	2	no
83	2026-03-30 19:25:42	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
84	2026-03-30 19:25:49	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
85	2026-03-30 19:25:56	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
86	2026-03-30 19:26:02	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
87	2026-03-30 19:26:08	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
88	2026-03-30 19:26:14	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
89	2026-03-30 19:26:23	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
90	2026-03-30 19:26:29	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
91	2026-03-30 19:26:35	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
92	2026-03-30 19:26:41	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
93	2026-03-30 19:26:48	2.046	45874.52	354	0.8107	breakout_offset_ticks	1	2	no
94	2026-03-30 19:26:55	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
95	2026-03-30 19:27:02	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
96	2026-03-30 19:27:08	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
97	2026-03-30 19:27:14	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
98	2026-03-30 19:27:20	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
99	2026-03-30 19:27:27	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
100	2026-03-30 19:27:34	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
0	2026-03-30 19:39:22	2.1482	47343.76	352	0.8182	baseline	-	-	yes
1	2026-03-30 19:39:29	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
2	2026-03-30 19:39:35	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
3	2026-03-30 19:39:42	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
4	2026-03-30 19:39:47	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
5	2026-03-30 19:39:55	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
6	2026-03-30 19:40:02	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
7	2026-03-30 19:40:08	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
8	2026-03-30 19:40:15	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
9	2026-03-30 19:40:21	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
10	2026-03-30 19:40:28	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
11	2026-03-30 19:40:34	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
12	2026-03-30 19:40:40	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
13	2026-03-30 19:40:46	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
14	2026-03-30 19:40:53	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
15	2026-03-30 19:40:58	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
16	2026-03-30 19:41:07	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
17	2026-03-30 19:41:13	1.702	41143.76	352	0.6705	trailing_trigger_ticks	5	20	no
18	2026-03-30 19:41:20	2.1482	47343.76	352	0.8182	profit_target_ticks	100	150	no
19	2026-03-30 19:41:27	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
20	2026-03-30 19:41:33	1.3081	24823.76	352	0.6193	trailing_stop_ticks	2	10	no
21	2026-03-30 19:41:41	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
22	2026-03-30 19:41:47	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
23	2026-03-30 19:41:53	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
24	2026-03-30 19:41:59	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
25	2026-03-30 19:42:05	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
26	2026-03-30 19:42:13	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
27	2026-03-30 19:42:19	2.1482	47343.76	352	0.8182	profit_target_ticks	100	150	no
28	2026-03-30 19:42:25	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
29	2026-03-30 19:42:32	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
30	2026-03-30 19:42:37	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
31	2026-03-30 19:42:45	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
32	2026-03-30 19:42:51	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
33	2026-03-30 19:42:58	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
34	2026-03-30 19:43:03	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
35	2026-03-30 19:43:09	1.702	41143.76	352	0.6705	trailing_trigger_ticks	5	20	no
36	2026-03-30 19:43:18	2.1482	47343.76	352	0.8182	profit_target_ticks	100	150	no
37	2026-03-30 19:43:24	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
38	2026-03-30 19:43:30	1.702	41143.76	352	0.6705	trailing_trigger_ticks	5	20	no
39	2026-03-30 19:43:35	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
40	2026-03-30 19:43:44	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
41	2026-03-30 19:43:52	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
42	2026-03-30 19:43:58	2.046	45874.52	354	0.8107	breakout_offset_ticks	1	2	no
43	2026-03-30 19:44:03	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
44	2026-03-30 19:44:08	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
45	2026-03-30 19:44:13	2.1482	47343.76	352	0.8182	profit_target_ticks	100	150	no
46	2026-03-30 19:44:19	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
47	2026-03-30 19:44:27	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
48	2026-03-30 19:44:32	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
49	2026-03-30 19:44:39	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
50	2026-03-30 19:44:45	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
51	2026-03-30 19:44:50	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
52	2026-03-30 19:44:55	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
53	2026-03-30 19:45:02	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
54	2026-03-30 19:45:09	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
55	2026-03-30 19:45:14	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
56	2026-03-30 19:45:20	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
57	2026-03-30 19:45:25	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
58	2026-03-30 19:45:30	2.046	45874.52	354	0.8107	breakout_offset_ticks	1	2	no
59	2026-03-30 19:45:38	2.1482	47343.76	352	0.8182	profit_target_ticks	100	150	no
60	2026-03-30 19:45:43	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
61	2026-03-30 19:45:48	1.3081	24823.76	352	0.6193	trailing_stop_ticks	2	10	no
62	2026-03-30 19:45:59	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
63	2026-03-30 19:46:07	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
64	2026-03-30 19:46:13	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
65	2026-03-30 19:46:18	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
66	2026-03-30 19:46:24	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
67	2026-03-30 19:46:33	2.1482	47343.76	352	0.8182	profit_target_ticks	100	200	no
68	2026-03-30 19:46:41	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
69	2026-03-30 19:46:46	1.702	41143.76	352	0.6705	trailing_trigger_ticks	5	20	no
70	2026-03-30 19:46:55	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
71	2026-03-30 19:47:01	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
72	2026-03-30 19:47:06	1.3919	30778.38	351	0.5783	trailing_trigger_ticks	5	30	no
73	2026-03-30 19:47:11	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
74	2026-03-30 19:47:19	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
75	2026-03-30 19:47:24	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
76	2026-03-30 19:47:34	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
77	2026-03-30 19:47:39	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
78	2026-03-30 19:47:45	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
79	2026-03-30 19:47:58	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
80	2026-03-30 19:48:05	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
81	2026-03-30 19:48:10	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
82	2026-03-30 19:48:16	2.1482	47343.76	352	0.8182	profit_target_ticks	100	150	no
83	2026-03-30 19:48:30	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
84	2026-03-30 19:48:35	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
85	2026-03-30 19:48:41	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
86	2026-03-30 19:48:46	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
87	2026-03-30 19:48:57	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
88	2026-03-30 19:49:03	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
89	2026-03-30 19:49:08	1.3081	24823.76	352	0.6193	trailing_stop_ticks	2	10	no
90	2026-03-30 19:49:13	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
91	2026-03-30 19:49:19	1.8886	38803.76	352	0.7614	trailing_stop_ticks	2	5	no
92	2026-03-30 19:49:24	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
93	2026-03-30 19:49:32	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
94	2026-03-30 19:49:38	2.0537	48443.76	352	0.7869	trailing_trigger_ticks	5	10	no
95	2026-03-30 19:49:43	2.0895	44216.04	358	0.8073	start_trading	20:00	18:30	no
96	2026-03-30 19:49:48	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
97	2026-03-30 19:49:56	1.3618	30018.52	154	0.8506	use_prev_session	True	False	no
98	2026-03-30 19:50:04	2.1482	47343.76	352	0.8182	profit_target_ticks	100	125	no
99	2026-03-30 19:50:11	2.0711	44563.76	352	0.8182	trailing_stop_ticks	2	3	no
100	2026-03-30 19:50:16	1.255	42273.76	352	0.8494	stop_loss_ticks	50	75	no
0	2026-04-01 10:12:53	1.8406	51853.58	391	0.6573	baseline	-	-	yes
1	2026-04-01 10:13:00	1.8406	51853.58	391	0.6573	profit_target_ticks	100	75	no
2	2026-04-01 10:13:06	1.7968	49283.58	391	0.6573	trailing_stop_ticks	2	3	no
3	2026-04-01 10:13:12	1.2816	46292.82	389	0.7198	stop_loss_ticks	50	75	no
4	2026-04-01 10:13:18	1.8127	52023.58	391	0.6675	trailing_trigger_ticks	20	18	no
5	2026-04-01 10:13:24	1.8406	51853.58	391	0.6573	profit_target_ticks	100	75	no
6	2026-04-01 10:13:31	1.8815	54423.58	391	0.6573	trailing_stop_ticks	2	1	yes
7	2026-04-01 10:13:37	1.8815	54423.58	391	0.6573	profit_target_ticks	100	75	no
8	2026-04-01 10:13:43	1.8557	54633.58	391	0.6675	trailing_trigger_ticks	20	18	no
9	2026-04-01 10:13:49	1.8815	54423.58	391	0.6573	profit_target_ticks	100	75	no
10	2026-04-01 10:13:56	1.8659	58993.58	391	0.7519	trailing_trigger_ticks	20	10	no
11	2026-04-01 10:14:02	1.7739	47978.2	390	0.5872	trailing_trigger_ticks	20	30	no
12	2026-04-01 10:14:08	1.8815	54423.58	391	0.6573	profit_target_ticks	100	75	no
13	2026-04-01 10:14:15	1.328	49092.82	389	0.7198	stop_loss_ticks	50	75	no
14	2026-04-01 10:14:21	1.9196	59713.58	391	0.7928	trailing_trigger_ticks	20	5	yes
15	2026-04-01 10:14:28	1.9196	59713.58	391	0.7928	profit_target_ticks	100	75	no
16	2026-04-01 10:14:34	1.8662	56613.58	391	0.7928	trailing_stop_ticks	1	2	no
17	2026-04-01 10:14:41	1.8088	53513.58	391	0.7928	trailing_stop_ticks	1	3	no
18	2026-04-01 10:14:47	1.9196	59713.58	391	0.7928	profit_target_ticks	100	75	no
19	2026-04-01 10:14:54	1.8662	56613.58	391	0.7928	trailing_stop_ticks	1	2	no
20	2026-04-01 10:15:00	1.9196	59713.58	391	0.7928	profit_target_ticks	100	75	no
21	2026-04-01 10:15:06	2.2193	65413.58	391	0.7187	stop_loss_ticks	50	25	yes
22	2026-04-01 10:15:12	2.2193	65413.58	391	0.7187	profit_target_ticks	100	75	no
23	2026-04-01 10:15:18	2.1672	62603.58	391	0.7187	trailing_stop_ticks	1	2	no
24	2026-04-01 10:15:25	2.2193	65413.58	391	0.7187	profit_target_ticks	100	125	no
25	2026-04-01 10:15:31	2.1114	59793.58	391	0.7187	trailing_stop_ticks	1	3	no
26	2026-04-01 10:15:37	2.2193	65413.58	391	0.7187	profit_target_ticks	100	75	no
27	2026-04-01 10:15:43	2.3037	66373.58	391	0.6726	trailing_trigger_ticks	5	10	yes
28	2026-04-01 10:15:50	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
29	2026-04-01 10:15:57	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
30	2026-04-01 10:16:03	2.2228	61113.58	391	0.6726	trailing_stop_ticks	1	3	no
31	2026-04-01 10:16:10	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
32	2026-04-01 10:16:15	1.8659	58993.58	391	0.7519	stop_loss_ticks	25	50	no
33	2026-04-01 10:16:22	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
34	2026-04-01 10:16:29	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
35	2026-04-01 10:16:35	2.3037	66373.58	391	0.6726	profit_target_ticks	100	125	no
36	2026-04-01 10:16:42	1.8461	62613.58	391	0.5627	trailing_trigger_ticks	10	18	no
37	2026-04-01 10:16:49	2.1287	55853.58	391	0.6726	trailing_stop_ticks	1	5	no
38	2026-04-01 10:16:55	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
39	2026-04-01 10:17:05	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
40	2026-04-01 10:17:12	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
41	2026-04-01 10:17:18	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
42	2026-04-01 10:17:24	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
43	2026-04-01 10:17:30	1.8659	58993.58	391	0.7519	stop_loss_ticks	25	50	no
44	2026-04-01 10:17:37	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
45	2026-04-01 10:17:44	2.2228	61113.58	391	0.6726	trailing_stop_ticks	1	3	no
46	2026-04-01 10:17:50	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
47	2026-04-01 10:17:56	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
48	2026-04-01 10:18:02	2.2193	65413.58	391	0.7187	trailing_trigger_ticks	10	5	no
49	2026-04-01 10:18:09	2.1287	55853.58	391	0.6726	trailing_stop_ticks	1	5	no
50	2026-04-01 10:18:16	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
51	2026-04-01 10:18:22	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
52	2026-04-01 10:18:28	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
53	2026-04-01 10:18:35	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
54	2026-04-01 10:18:41	1.8659	58993.58	391	0.7519	stop_loss_ticks	25	50	no
55	2026-04-01 10:18:47	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
56	2026-04-01 10:18:54	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
57	2026-04-01 10:19:00	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
58	2026-04-01 10:19:06	2.2228	61113.58	391	0.6726	trailing_stop_ticks	1	3	no
59	2026-04-01 10:19:12	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
60	2026-04-01 10:19:19	2.2193	65413.58	391	0.7187	trailing_trigger_ticks	10	5	no
61	2026-04-01 10:19:25	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
62	2026-04-01 10:19:32	2.1287	55853.58	391	0.6726	trailing_stop_ticks	1	5	no
63	2026-04-01 10:19:38	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
64	2026-04-01 10:19:44	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
65	2026-04-01 10:19:52	1.8659	58993.58	391	0.7519	stop_loss_ticks	25	50	no
66	2026-04-01 10:19:59	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
67	2026-04-01 10:20:05	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
68	2026-04-01 10:20:12	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
69	2026-04-01 10:20:18	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
70	2026-04-01 10:20:25	2.2228	61113.58	391	0.6726	trailing_stop_ticks	1	3	no
71	2026-04-01 10:20:33	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
72	2026-04-01 10:20:39	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
73	2026-04-01 10:20:45	2.1287	55853.58	391	0.6726	trailing_stop_ticks	1	5	no
74	2026-04-01 10:20:52	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
75	2026-04-01 10:20:59	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
76	2026-04-01 10:21:05	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
77	2026-04-01 10:21:12	1.8659	58993.58	391	0.7519	stop_loss_ticks	25	50	no
78	2026-04-01 10:21:18	2.2648	63743.58	391	0.6726	trailing_stop_ticks	1	2	no
79	2026-04-01 10:21:25	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
80	2026-04-01 10:21:33	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
81	2026-04-01 10:21:40	2.3037	66373.58	391	0.6726	profit_target_ticks	100	75	no
82	2026-04-01 10:21:47	2.2228	61113.58	391	0.6726	trailing_stop_ticks	1	3	no
